id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
191720.0,tt1935156,0.250542,0.0,0.0,Jodorowsky's Dune,Alejandro Jodorowsky|Michel Seydoux|H.R. Giger|Chris Foss|Brontis Jodorowsky,,Frank Pavich,The greatest science fiction movie never made,film business|film maker|drama|dune|documentary,"Shot in France, England, Switzerland and the United States, this documentary covers director Alejandro Jodorowsky (El Topo, Holy Mountain, Santa Sangre) and his 1974 Quixotic attempt to adapt the seminal sci-fi novel Dune into a feature film. After spending 2 years and millions of dollars, the massive undertaking eventually fell apart, but the artists Jodorowsky assembled for the legendary project continued to work together. This group of artists, or his â€œwarriorsâ€ as Jodorowsky named them, went on to define modern sci-fi cinema with such films as Alien, Blade Runner, Star Wars and Total Recall.",90.0,Documentary|Drama,CamÃ©ra One|Snowfort Pictures|Endless Picnic,2013-08-30,98.0,8.1,2013.0,0.0,0.0
282848.0,tt2986512,0.248944,0.0,0.0,Doctor Who: The Time of the Doctor,Matt Smith|Jenna Coleman,,James Payne,A change is going to come...,,"Orbiting a quiet backwater planet, the massed forces of the universe's deadliest species gather, drawn to a mysterious message that echoes out to the stars. And amongst them, the Doctor. Rescuing Clara from a family Christmas dinner, the Time Lord and his best friend must learn what this enigmatic signal means for his own fate and that of the universe.",60.0,,,2013-12-25,26.0,8.5,2013.0,0.0,0.0
159138.0,tt2499076,0.218097,0.0,0.0,The Crash Reel,Kevin Pearce|Shaun White|Scotty Lago|Jake Burton|Mason Aguirre,,Lucy Walker,The mind has mountains,woman director,"The Crash Reel tells the story of a sport and the risks that athletes face in reaching the pinnacle of their profession. This is Kevin Pearceâ€™s story, a celebrated snowboarder who sustained a brain injury in a trick gone wrong and who now aims, against all the odds, to get back on the snow.",108.0,Documentary,Tree Tree Tree Productions,2013-06-10,23.0,7.9,2013.0,0.0,0.0
200481.0,tt2616880,0.197857,0.0,0.0,The Blue Umbrella,Sarah Jaffe,http://www.pixar.com/short_films/Theatrical-Shorts/The-Blue-Umbrella,Saschka Unseld,,rain|pixar animated short|anthropomorphism|umbrella|selective coloring,"It is just another evening commute until the rain starts to fall, and the city comes alive to the sound of dripping rain pipes, whistling awnings and gurgling gutters.",7.0,Animation|Romance,Pixar Animation Studios,2013-02-12,132.0,7.8,2013.0,0.0,0.0
239459.0,tt3088036,0.17972,0.0,0.0,No Half Measures: Creating the Final Season of Breaking Bad,Michael Bowen|Betsy Brandt|Sam Catlin|Bryan Cranston|Vince Gilligan,http://www.amctv.com/shows/breaking-bad,Stuart Richardson,,,A documentary about the making of season five of the acclaimed AMC series Breaking Bad.,120.0,Documentary,Sony Pictures Home Entertainment,2013-11-26,29.0,8.0,2013.0,0.0,0.0
164558.0,tt2515086,0.168549,10000000.0,0.0,One Direction: This Is Us,Harry Styles|Niall Horan|Zayn Malik|Louis Tomlinson|Liam Payne,http://www.1dthisisus-movie.com/feature/mosaic/,Morgan Spurlock,A motion picture event.,concert,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",92.0,Documentary|Music,Columbia Pictures|Sony Pictures,2013-08-28,137.0,8.0,2013.0,9360333.52740424,0.0
241287.0,tt3384034,0.107333,0.0,0.0,Tropico,Lana Del Rey|Shaun Ross,,Anthony Mandler,,,"""Tropico"" is a short film by Lana Del Rey. It's based on the classic biblical story. The film includes scenes with Jesus, Marilyn Monroe and Elvis Presley. Lana plays Eve and Shaun Ross plays Adam.",27.0,Music|Drama|Fantasy|Romance,,2013-12-05,24.0,8.4,2013.0,0.0,0.0
234567.0,tt2980764,0.135765,0.0,0.0,Get a Horse!,Walt Disney|Marcellite Garner|Billy Bletcher|Will Ryan|Russi Taylor,,Lauren MacMullan,,mickey mouse|disney short|minnie mouse|woman director,"Mickey, Minnie, Horace Horsecollar, and Clarabelle Cow go on a musical wagon ride until Peg-Leg Pete tries to run them off the road.",6.0,Animation|Family,Walt Disney Animation Studios,2013-11-27,52.0,7.8,2013.0,0.0,0.0
238234.0,tt3258142,0.165605,0.0,0.0,Top Gear: The Perfect Road Trip,Jeremy Clarkson|Richard Hammond,,,"Seven days, more than 1,000 miles, 20 cars, two boats, a motorbike and one dream...The Perfect Road Trip.",,"The aim: to select the ideal mode of transport for each leg of a pilgrimage from Venice, Italy to Pau in France â€“ home to a legendary street circuit and the origins of Grand Prix racing. On the way we prepare by taking to the track at Monza â€“ the home of Italian Formula One. We try to get noticed on the road course in Monaco in a Bugatti, a Lamborghini and a Model T Ford. After cruising the canals in Venice we take to the tarmac and things look good - thanks to the Ferrari F12 Berlinetta and Mercedes SLS Black. Throw in a Pagani Huayra, Porsche Cayman S and a GT3 as well as the Aston Martin Vanquish centenary edition, Bentley V8 convertible, Rolls Royce Phantom coupe and the face-bending BAC Mono all seems pretty perfect to us.",84.0,TV Movie|Action|Adventure|Documentary,BBC,2013-11-17,35.0,7.6,2013.0,0.0,0.0
242575.0,tt2876428,0.05438,4000000.0,0.0,"Guten Tag, RamÃ³n",Adriana Barraza|RÃ¼diger Evers|Hector Kotsifakis|Franziska Kruse|Arcelia RamÃ­rez,,Jorge RamÃ­rez SuÃ¡rez,,germany|mexican,"After five failed attempts to go to the United States, 18-year-old RamÃ³n decides to look for a friendâ€™s aunt in Germany, but never finds her. With no papers or money, and without knowing the language, he barely survives living on the street until he meets Ruth, an old retired nurse who doesnâ€™t speak Spanish. Beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable.",119.0,Drama,Eficine 226|Beanca Films|Fondo de InversiÃ³n y EstÃ­mulos al Cine (FIDECINE)|MPN Cologne Film 3,2013-10-18,11.0,8.4,2013.0,3744133.41096169,0.0
203696.0,tt3025994,0.098585,0.0,0.0,Scooby-Doo! Stage Fright,Frank Welker|Matthew Lillard|Grey Griffin|Mindy Cohn|Isabella Acres,,Victor Cook,,monster|mystery|cartoon dog,"Join Scooby-Doo, Shaggy and the Mystery Inc. crew as they head to Chicago for a talent show, some museum tours and whole lotta pizza! The windy city is home to the hit TV show, Talent Star, in which songwriting duo Fred and Daphne are finalists with some high hopes. Not to be left out, Scooby and Shaggy have a secret act in the works, which they are betting will take the contest by storm. Unlucky for them, the competition is frightful at this talent contest as the show is being broadcast from an opera house with a history of horrors and a particularly vengeful phantom that has cursed the show's production. From costume changin' chases to collecting creepy clues, the show must go on and with a natural talent like Scooby-Doo on the case, you can be sure that the laughs, thrills and adventure are always first place!",75.0,Family|Adventure|Animation,,2013-08-20,21.0,7.9,2013.0,0.0,0.0
244001.0,tt3210258,0.0626299999999999,0.0,0.0,Bo Burnham: what.,Bo Burnham,,Christopher Storer|Bo Burnham,,,"Left brain and right brain duke it out and then belt out a tune in comedian Bo Burnham's quick and clever one-man show. As intelligent as he is lanky, Burnham cynically pokes at pop entertainment while offering unadulterated showmanship of his own.",60.0,Comedy,,2013-12-18,28.0,7.7,2013.0,0.0,0.0
178850.0,tt2324998,0.00854,0.0,0.0,Beyonce: Life Is But A Dream,BeyoncÃ© Knowles|Jay-Z|Tina Knowles,http://www.hbo.com/documentaries/beyonce/index.html,Ed Burke|BeyoncÃ© Knowles,,woman director,"Beyonceâ€™s Life Is But A Dream documentary finally premiered on HBO tonight following her interview with Oprah. The film was directed by, executive produced by &amp; stars Beyonce which gives us a never seen before view into her personal life. This documentary will definitely satisfy her fans who crave for an intimate insight into their favorite starâ€™s hectic and glamorous life",88.0,Documentary,HBO|Parkwood Entertainment,2013-03-05,12.0,7.8,2013.0,0.0,0.0
376823.0,tt3231100,0.002647,0.0,0.0,Trophy Kids,,,Chris Bell,,,"From the director of Bigger Stronger Faster comes an intense look at overbearing parents in sports. The film asks the question ""Do we want what's best for our children? Or do we just want them to be the best?"" Parts of this film were used in the premier of Peter Berg's HBO series State of Play.",107.0,Documentary,,2013-12-04,10.0,7.8,2013.0,0.0,0.0
105.0,tt0088763,6.095293,19000000.0,381109762.0,Back to the Future,Michael J. Fox|Christopher Lloyd|Lea Thompson|Crispin Glover|Thomas F. Wilson,http://www.backtothefuture.com/movies/backtothefuture1,Robert Zemeckis,He's the only kid ever to get into trouble before he was born.,clock tower|car race|terrorist|delorean|lightning,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",116.0,Adventure|Comedy|Science Fiction|Family,Universal Pictures|Amblin Entertainment|U-Drive Productions,1985-07-03,3785.0,7.8,1985.0,38516154.993062,772572771.713735
2108.0,tt0088847,2.834739,1000000.0,51525171.0,The Breakfast Club,Emilio Estevez|Anthony Michael Hall|Judd Nelson|Molly Ringwald|Paul Gleason,,John Hughes,"They only met once, but it changed their lives forever.",high school|tardy hall|teenager|detention,"Five high school students, all different stereotypes, meet in detention, where they pour their hearts out to each other, and discover how they have a lot more in common than they thought.",97.0,Comedy|Drama,Universal Pictures|Channel Productions|A&M Films,1985-02-15,1139.0,7.6,1985.0,2027166.05226642,104450077.488422
17663.0,tt0088727,0.194912,0.0,0.0,Anne of Green Gables,Megan Follows|Colleen Dewhurst|Richard Farnsworth|Patricia Hamilton|Marilyn Lightstone,http://www.anneofgreengables.com/,Kevin Sullivan,,based on novel|brother sister relationship|canada|village|love,"At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.",199.0,Drama|Family,Sullivan Entertainment,1985-12-01,36.0,7.9,1985.0,0.0,0.0
42044.0,tt0090015,0.147489,0.0,0.0,Shoah,Simon Srebnik|Michael Podchlebnik|Motke Zaidl,,Claude Lanzmann,,,"Claude Lanzmann directed this 9 1/2 hour documentary of the Holocaust without using a single frame of archive footage. He interviews survivors, witnesses, and ex-Nazis (whom he had to film secretly since they only agreed to be interviewed by audio). His style of interviewing by asking for the most minute details is effective at adding up these details to give a horrifying portrait of the events of Nazi genocide. He also shows, or rather lets some of his subjects themselves show, that the anti-Semitism that caused 6 million Jews to die in the Holocaust is still alive in well in many people that still live in Germany, Poland, and elsewhere.",566.0,Documentary,British Broadcasting Corporation (BBC)|MinistÃ¨re de la Culture de la Republique FranÃ§aise|Les Films Aleph|Historia,1985-11-01,16.0,8.3,1985.0,0.0,0.0
752.0,tt0434409,3.617106,54000000.0,132511035.0,V for Vendetta,Natalie Portman|Hugo Weaving|Stephen Rea|Stephen Fry|John Hurt,http://vforvendetta.warnerbros.com/,James McTeigue,People should not be afraid of their governments. Governments should be afraid of their people.,detective|vatican|fascism|satanism|fascist,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",132.0,Action|Thriller|Fantasy,Studio Babelsberg|DC Comics|Virtual Studios|Anarchos Productions|Silver Pictures,2005-12-11,2670.0,7.6,2005.0,60294417.6413426,147956957.155121
4348.0,tt0414387,1.480854,28000000.0,121147947.0,Pride & Prejudice,Keira Knightley|Matthew Macfadyen|Rosamund Pike|Simon Woods|Donald Sutherland,http://www.prideandprejudicemovie.net/splash.html,Joe Wright,A romance ahead of its time.,bachelor|prejudice|suitor|georgian|pride,"Pride and Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and 5 daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",128.0,Drama|Romance,Universal Pictures|StudioCanal|Scion Films|Focus Features|Working Title Films,2005-09-16,749.0,7.6,2005.0,31263772.1103258,135269350.237208
13393.0,tt0476735,0.265008,0.0,0.0,Babam ve oÄŸlum,Ã‡etin Tekindor|Fikret Kuskan|Binnur Kaya|Ã–zge Ã–zberk|Tuba Buyukustun,,Ã‡aÄŸan Irmak,,,"A Turkish man, whose wife died while giving birth to his son during a military coup, finally returns home. Estranged from his father for turning his back on the family farm, he takes his 8 year-old and tries to repair relations.",108.0,Comedy|Drama,AvÅŸar Film,2005-11-18,12.0,8.2,2005.0,0.0,0.0
17868.0,tt0488664,0.128733,0.0,0.0,U2: Vertigo 2005 - Live from Chicago,Bono|The Edge|Adam Clayton| Larry Mullen Jr.|Gavin Friday,http://u2.com,Hamish Hamilton|Erica Forstadt,,rock and roll|musical|tour|concert|u2,"The DVD features 23 electric performances, with songs drawn from across the bands entire career - from first album fan favorites such as ""Electric Co,"" through U2 classics such as ""Pride...,"" ""New Years Day"" and ""Where the Streets Have No Name"" and right up to date with ""Vertigo"" the smash hit that launched this years #1 studio album ""How To Dismantle An Atomic Bomb.""",139.0,Music,Line by Line Productions,2005-11-14,10.0,7.6,2005.0,0.0,0.0
20604.0,tt0478209,0.028809,0.0,0.0,Metal: A Headbanger's Journey,Sam Dunn|Chris Adler|Tom Araya|Gavin Baddeley|Blasphemer,,Sam Dunn|Scot McFadyen|Jessica Joy Wise,,heavy metal|music|music festival|anthropology|woman director,"The film discusses the traits and originators of some of metal's many subgenres, including the New Wave of British Heavy Metal, power metal, Nu metal, glam metal, thrash metal, black metal, and death metal. Dunn uses a family-tree-type flowchart to document some of the most popular metal subgenres. The film also explores various aspects of heavy metal culture.",91.0,Documentary|Music,Banger Productions,2005-09-14,24.0,8.0,2005.0,0.0,0.0
13222.0,tt0436231,0.021811,0.0,0.0,The Devil and Daniel Johnston,Daniel Johnston,http://www.sonyclassics.com/devilanddaniel/,Jeff Feuerzeig,,west virginia|independent film|archive footage|infatuation Â ,"This 2006 documentary film chronicles the life of Daniel Johnston, a manic-depressive genius singer/songwriter/artist, from childhood up to the present, with an emphasis on his mental illness, and how it manifested itself in demonic self-obsession.",110.0,Documentary,,2005-01-23,12.0,8.3,2005.0,0.0,0.0
